,Trial-ID,Status,Iteration,batch_size,conv1,conv2,h1,h2,kernel1,kernel2,lr,Objective
0,1,INTERMEDIATE,1,2048.0,7.0,5.0,54.0,51.0,3.0,2.0,0.012323534568701854,0.8938103228459398
1,1,COMPLETED,1,2048.0,7.0,5.0,54.0,51.0,3.0,2.0,0.012323534568701854,0.8938103228459398
2,2,INTERMEDIATE,1,512.0,8.0,2.0,59.0,57.0,2.0,2.0,0.026405710097377178,0.9219883934143073
3,2,COMPLETED,1,512.0,8.0,2.0,59.0,57.0,2.0,2.0,0.026405710097377178,0.9219883934143073
4,3,INTERMEDIATE,1,1024.0,7.0,1.0,17.0,41.0,5.0,6.0,0.04227616985791933,0.8942018401023587
5,3,COMPLETED,1,1024.0,7.0,1.0,17.0,41.0,5.0,6.0,0.04227616985791933,0.8942018401023587
6,4,INTERMEDIATE,1,1024.0,5.0,0.0,37.0,48.0,5.0,5.0,0.010586179455898306,0.7515853485707934
7,4,COMPLETED,1,1024.0,5.0,0.0,37.0,48.0,5.0,5.0,0.010586179455898306,0.7515853485707934
8,5,INTERMEDIATE,1,512.0,2.0,3.0,54.0,51.0,3.0,3.0,0.04499542973497734,0.8593341752626795
9,5,COMPLETED,1,512.0,2.0,3.0,54.0,51.0,3.0,3.0,0.04499542973497734,0.8593341752626795
10,6,INTERMEDIATE,1,2048.0,8.0,8.0,23.0,3.0,6.0,5.0,0.02234955933420254,1.016262455490926
11,6,COMPLETED,1,2048.0,8.0,8.0,23.0,3.0,6.0,5.0,0.02234955933420254,1.016262455490926
12,7,INTERMEDIATE,1,512.0,4.0,0.0,50.0,6.0,3.0,4.0,0.01689098133387425,1.0584459837869107
13,7,COMPLETED,1,512.0,4.0,0.0,50.0,6.0,3.0,4.0,0.01689098133387425,1.0584459837869107
14,8,INTERMEDIATE,1,512.0,8.0,8.0,50.0,56.0,6.0,4.0,0.027829263696836352,0.8639102904568013
15,8,COMPLETED,1,512.0,8.0,8.0,50.0,56.0,6.0,4.0,0.027829263696836352,0.8639102904568013
16,9,INTERMEDIATE,1,512.0,8.0,4.0,26.0,57.0,3.0,6.0,0.04149212925345616,0.767213484444138
17,9,COMPLETED,1,512.0,8.0,4.0,26.0,57.0,3.0,6.0,0.04149212925345616,0.767213484444138
18,10,INTERMEDIATE,1,1024.0,7.0,0.0,35.0,48.0,3.0,5.0,0.041916163875858,0.7838760320324454
19,10,COMPLETED,1,1024.0,7.0,0.0,35.0,48.0,3.0,5.0,0.041916163875858,0.7838760320324454
20,11,INTERMEDIATE,1,1024.0,2.0,0.0,33.0,58.0,7.0,7.0,0.005,1.3015173902558637
21,11,COMPLETED,1,1024.0,2.0,0.0,33.0,58.0,7.0,7.0,0.005,1.3015173902558637
22,12,INTERMEDIATE,1,1024.0,6.0,0.0,37.0,46.0,4.0,5.0,0.0178786643172633,0.8280637442575396
23,12,COMPLETED,1,1024.0,6.0,0.0,37.0,46.0,4.0,5.0,0.0178786643172633,0.8280637442575396
24,13,INTERMEDIATE,1,1024.0,6.0,0.0,37.0,49.0,5.0,3.0,0.03145869021728939,0.7733616700478322
25,13,COMPLETED,1,1024.0,6.0,0.0,37.0,49.0,5.0,3.0,0.03145869021728939,0.7733616700478322
26,14,INTERMEDIATE,1,512.0,6.0,2.0,37.0,49.0,5.0,6.0,0.005,0.8705248281131815
27,14,COMPLETED,1,512.0,6.0,2.0,37.0,49.0,5.0,6.0,0.005,0.8705248281131815
28,15,INTERMEDIATE,1,1024.0,3.0,0.0,35.0,48.0,4.0,4.0,0.0340292784865385,0.8203795416853216
29,15,COMPLETED,1,1024.0,3.0,0.0,35.0,48.0,4.0,4.0,0.0340292784865385,0.8203795416853216
30,16,INTERMEDIATE,1,512.0,9.0,5.0,23.0,56.0,2.0,5.0,0.05,0.9863321520900411
31,16,COMPLETED,1,512.0,9.0,5.0,23.0,56.0,2.0,5.0,0.05,0.9863321520900411
32,17,INTERMEDIATE,1,512.0,9.0,4.0,28.0,58.0,3.0,7.0,0.04227547278110262,0.7914876908028342
33,17,COMPLETED,1,512.0,9.0,4.0,28.0,58.0,3.0,7.0,0.04227547278110262,0.7914876908028342
34,18,INTERMEDIATE,1,1024.0,4.0,0.0,38.0,48.0,7.0,4.0,0.026761228044246774,0.8168428775101405
35,18,COMPLETED,1,1024.0,4.0,0.0,38.0,48.0,7.0,4.0,0.026761228044246774,0.8168428775101405
36,19,INTERMEDIATE,1,1024.0,5.0,0.0,38.0,49.0,3.0,5.0,0.005,0.7698867068061773
37,19,COMPLETED,1,1024.0,5.0,0.0,38.0,49.0,3.0,5.0,0.005,0.7698867068061773
38,20,INTERMEDIATE,1,512.0,6.0,4.0,26.0,59.0,3.0,7.0,0.047576106972482365,0.8447639357342877
39,20,COMPLETED,1,512.0,6.0,4.0,26.0,59.0,3.0,7.0,0.047576106972482365,0.8447639357342877
