,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr,lstm_hidden,Objective
0,1,INTERMEDIATE,1,1024.0,20.0,19.0,0.004839631935078314,47.0,6.34839935142555e-05
1,1,COMPLETED,1,1024.0,20.0,19.0,0.004839631935078314,47.0,6.34839935142555e-05
2,2,INTERMEDIATE,1,512.0,23.0,0.0,0.0006366874989484619,88.0,3.793524576091992e-05
3,2,COMPLETED,1,512.0,23.0,0.0,0.0006366874989484619,88.0,3.793524576091992e-05
4,3,INTERMEDIATE,1,512.0,58.0,41.0,0.004168414029511609,108.0,2.0526688322450052e-05
5,3,COMPLETED,1,512.0,58.0,41.0,0.004168414029511609,108.0,2.0526688322450052e-05
6,4,INTERMEDIATE,1,2048.0,28.0,2.0,0.0027079098264135852,52.0,0.04608283413943833
7,4,COMPLETED,1,2048.0,28.0,2.0,0.0027079098264135852,52.0,0.04608283413943833
8,5,INTERMEDIATE,1,1024.0,45.0,30.0,0.004986109730633135,85.0,3.722452398416116e-05
9,5,COMPLETED,1,1024.0,45.0,30.0,0.004986109730633135,85.0,3.722452398416116e-05
10,6,INTERMEDIATE,1,1024.0,30.0,44.0,0.0023275069201592192,129.0,8.662465141334045e-05
11,6,COMPLETED,1,1024.0,30.0,44.0,0.0023275069201592192,129.0,8.662465141334045e-05
12,7,INTERMEDIATE,1,512.0,48.0,30.0,0.004162853065581186,85.0,0.00032688324219267665
13,7,COMPLETED,1,512.0,48.0,30.0,0.004162853065581186,85.0,0.00032688324219267665
14,8,INTERMEDIATE,1,1024.0,16.0,28.0,0.005,45.0,3.769997962530096e-05
15,8,COMPLETED,1,1024.0,16.0,28.0,0.005,45.0,3.769997962530096e-05
16,9,INTERMEDIATE,1,1024.0,44.0,35.0,0.004049860170166059,101.0,3.908400105147665e-05
17,9,COMPLETED,1,1024.0,44.0,35.0,0.004049860170166059,101.0,3.908400105147665e-05
18,10,INTERMEDIATE,1,512.0,44.0,44.0,0.0029216591392279665,118.0,8.989981750610193e-05
19,10,COMPLETED,1,512.0,44.0,44.0,0.0029216591392279665,118.0,8.989981750610193e-05
20,11,INTERMEDIATE,1,512.0,32.0,14.0,0.0017257821152442097,99.0,2.5714136315027887e-05
21,11,COMPLETED,1,512.0,32.0,14.0,0.0017257821152442097,99.0,2.5714136315027887e-05
22,12,INTERMEDIATE,1,512.0,17.0,1.0,0.0005,104.0,0.18619805277999782
23,12,COMPLETED,1,512.0,17.0,1.0,0.0005,104.0,0.18619805277999782
24,13,INTERMEDIATE,1,512.0,29.0,4.0,0.0010061559889699657,82.0,0.00015303695243076436
25,13,COMPLETED,1,512.0,29.0,4.0,0.0010061559889699657,82.0,0.00015303695243076436
26,14,INTERMEDIATE,1,512.0,40.0,20.0,0.0018624570926323882,95.0,7.774018466782195e-05
27,14,COMPLETED,1,512.0,40.0,20.0,0.0018624570926323882,95.0,7.774018466782195e-05
28,15,INTERMEDIATE,1,512.0,46.0,28.0,0.0029779009628301896,115.0,2.3464448747984882e-05
29,15,COMPLETED,1,512.0,46.0,28.0,0.0029779009628301896,115.0,2.3464448747984882e-05
30,16,INTERMEDIATE,1,512.0,31.0,36.0,0.0022035847557880504,112.0,4.02953418631609e-05
31,16,COMPLETED,1,512.0,31.0,36.0,0.0022035847557880504,112.0,4.02953418631609e-05
32,17,INTERMEDIATE,1,512.0,28.0,28.0,0.004578886236951577,93.0,2.4484352569179023e-05
33,17,COMPLETED,1,512.0,28.0,28.0,0.004578886236951577,93.0,2.4484352569179023e-05
34,18,INTERMEDIATE,1,512.0,19.0,0.0,0.0005,79.0,5.8625615646527913e-05
35,18,COMPLETED,1,512.0,19.0,0.0,0.0005,79.0,5.8625615646527913e-05
36,19,INTERMEDIATE,1,512.0,49.0,50.0,0.005,89.0,3.492647203130835e-05
37,19,COMPLETED,1,512.0,49.0,50.0,0.005,89.0,3.492647203130835e-05
38,20,INTERMEDIATE,1,2048.0,33.0,53.0,0.0036466452107123837,102.0,8.990756446091894e-05
39,20,COMPLETED,1,2048.0,33.0,53.0,0.0036466452107123837,102.0,8.990756446091894e-05
40,21,INTERMEDIATE,1,512.0,31.0,46.0,0.0005,82.0,5.6886922761670464e-05
41,21,COMPLETED,1,512.0,31.0,46.0,0.0005,82.0,5.6886922761670464e-05
42,22,INTERMEDIATE,1,1024.0,46.0,43.0,0.005,69.0,7.614293453273813e-05
43,22,COMPLETED,1,1024.0,46.0,43.0,0.005,69.0,7.614293453273813e-05
44,23,INTERMEDIATE,1,1024.0,27.0,35.0,0.005,62.0,5.1614732093696664e-05
