,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr,lstm_hidden,Objective
36,19,INTERMEDIATE,1,2048.0,31.0,51.0,0.0007639643062912398,93.0,1.553700116728219e-05
37,19,COMPLETED,1,2048.0,31.0,51.0,0.0007639643062912398,93.0,1.553700116728219e-05
38,20,INTERMEDIATE,1,2048.0,46.0,59.0,0.004788171602391932,98.0,3.0871741102628636e-05
39,20,COMPLETED,1,2048.0,46.0,59.0,0.004788171602391932,98.0,3.0871741102628636e-05
40,21,INTERMEDIATE,1,512.0,48.0,54.0,0.0036798086248702165,101.0,1.4282283368668079e-05
41,21,COMPLETED,1,512.0,48.0,54.0,0.0036798086248702165,101.0,1.4282283368668079e-05
42,22,INTERMEDIATE,1,1024.0,29.0,39.0,0.00399541244099254,84.0,1.1203409771472577e-05
43,22,COMPLETED,1,1024.0,29.0,39.0,0.00399541244099254,84.0,1.1203409771472577e-05
44,23,INTERMEDIATE,1,1024.0,28.0,8.0,0.0029490561889756713,48.0,2.6950137140394413e-05
45,23,COMPLETED,1,1024.0,28.0,8.0,0.0029490561889756713,48.0,2.6950137140394413e-05
46,24,INTERMEDIATE,1,2048.0,53.0,48.0,0.0029546447106849117,134.0,3.385260719879509e-05
47,24,COMPLETED,1,2048.0,53.0,48.0,0.0029546447106849117,134.0,3.385260719879509e-05
48,25,INTERMEDIATE,1,2048.0,63.0,57.0,0.000699282302092756,135.0,2.7951473996041463e-05
49,25,COMPLETED,1,2048.0,63.0,57.0,0.000699282302092756,135.0,2.7951473996041463e-05
50,26,INTERMEDIATE,1,1024.0,41.0,5.0,0.0019414687440875305,134.0,1.9497877423991316e-05
51,26,COMPLETED,1,1024.0,41.0,5.0,0.0019414687440875305,134.0,1.9497877423991316e-05
52,27,INTERMEDIATE,1,512.0,50.0,51.0,0.0026848666613660784,46.0,4.830702064534952e-06
53,27,COMPLETED,1,512.0,50.0,51.0,0.0026848666613660784,46.0,4.830702064534952e-06
54,28,INTERMEDIATE,1,2048.0,55.0,29.0,0.0017233572250171486,69.0,3.1938353427876386e-05
55,28,COMPLETED,1,2048.0,55.0,29.0,0.0017233572250171486,69.0,3.1938353427876386e-05
56,29,INTERMEDIATE,1,512.0,54.0,4.0,0.0034833823903375593,58.0,7.880229047646957e-06
57,29,COMPLETED,1,512.0,54.0,4.0,0.0034833823903375593,58.0,7.880229047646957e-06
58,30,INTERMEDIATE,1,512.0,38.0,20.0,0.0024327717447584826,94.0,6.754845301610609e-06
59,30,COMPLETED,1,512.0,38.0,20.0,0.0024327717447584826,94.0,6.754845301610609e-06
60,31,INTERMEDIATE,1,512.0,34.0,7.0,0.003807143213484674,124.0,2.711174325147811e-05
61,31,COMPLETED,1,512.0,34.0,7.0,0.003807143213484674,124.0,2.711174325147811e-05
62,32,INTERMEDIATE,1,1024.0,41.0,6.0,0.0010646496437718466,135.0,5.6454069441234845e-05
63,32,COMPLETED,1,1024.0,41.0,6.0,0.0010646496437718466,135.0,5.6454069441234845e-05
64,33,INTERMEDIATE,1,512.0,53.0,18.0,0.004756303637975776,78.0,6.415909299786448e-06
65,33,COMPLETED,1,512.0,53.0,18.0,0.004756303637975776,78.0,6.415909299786448e-06
66,34,INTERMEDIATE,1,512.0,21.0,39.0,0.004492766304332322,63.0,2.3381759640777096e-05
67,34,COMPLETED,1,512.0,21.0,39.0,0.004492766304332322,63.0,2.3381759640777096e-05
68,35,INTERMEDIATE,1,512.0,23.0,20.0,0.0023333174856430723,113.0,1.6969680802332284e-05
69,35,COMPLETED,1,512.0,23.0,20.0,0.0023333174856430723,113.0,1.6969680802332284e-05
70,36,INTERMEDIATE,1,1024.0,46.0,13.0,0.004223946569551785,46.0,3.519826313233941e-05
