,Trial-ID,Status,Iteration,hidden,hidden1_pm,hidden1_stator,hidden2_pm,hidden2_stator,input_rec,lr,output_rec,window,Objective
132,67,INTERMEDIATE,1,38.0,13.0,7.0,6.0,5.0,1.0,0.01,0.0,8.0,0.020704520546850732
133,67,COMPLETED,1,38.0,13.0,7.0,6.0,5.0,1.0,0.01,0.0,8.0,0.020704520546850732
134,68,INTERMEDIATE,1,37.0,17.0,6.0,6.0,19.0,1.0,0.01,-1.0,1.0,0.03519091210837895
135,68,COMPLETED,1,37.0,17.0,6.0,6.0,19.0,1.0,0.01,-1.0,1.0,0.03519091210837895
136,69,INTERMEDIATE,1,36.0,16.0,4.0,4.0,3.0,0.0,0.01,0.0,8.0,0.04854740762688053
137,69,COMPLETED,1,36.0,16.0,4.0,4.0,3.0,0.0,0.01,0.0,8.0,0.04854740762688053
138,70,INTERMEDIATE,1,39.0,13.0,11.0,6.0,5.0,0.0,0.01,0.0,11.0,0.027832205899331528
139,70,COMPLETED,1,39.0,13.0,11.0,6.0,5.0,0.0,0.01,0.0,11.0,0.027832205899331528
140,71,INTERMEDIATE,1,40.0,16.0,4.0,7.0,7.0,1.0,0.01,-1.0,20.0,0.009568875027306212
141,71,COMPLETED,1,40.0,16.0,4.0,7.0,7.0,1.0,0.01,-1.0,20.0,0.009568875027306212
142,72,INTERMEDIATE,1,40.0,17.0,6.0,8.0,4.0,1.0,0.01,-1.0,21.0,0.04692739787656915
143,72,COMPLETED,1,40.0,17.0,6.0,8.0,4.0,1.0,0.01,-1.0,21.0,0.04692739787656915
144,73,INTERMEDIATE,1,35.0,20.0,3.0,7.0,10.0,1.0,0.01,-1.0,21.0,0.0242701767022913
145,73,COMPLETED,1,35.0,20.0,3.0,7.0,10.0,1.0,0.01,-1.0,21.0,0.0242701767022913
146,74,INTERMEDIATE,1,39.0,19.0,8.0,8.0,7.0,1.0,0.01,-1.0,14.0,0.015253810339364201
147,74,COMPLETED,1,39.0,19.0,8.0,8.0,7.0,1.0,0.01,-1.0,14.0,0.015253810339364201
148,75,INTERMEDIATE,1,32.0,18.0,4.0,14.0,9.0,1.0,0.01,-1.0,28.0,0.04121084381672549
149,75,COMPLETED,1,32.0,18.0,4.0,14.0,9.0,1.0,0.01,-1.0,28.0,0.04121084381672549
150,76,INTERMEDIATE,1,40.0,15.0,5.0,8.0,8.0,0.0,0.01,-1.0,17.0,0.02090307950048347
151,76,COMPLETED,1,40.0,15.0,5.0,8.0,8.0,0.0,0.01,-1.0,17.0,0.02090307950048347
152,77,INTERMEDIATE,1,33.0,19.0,3.0,15.0,4.0,1.0,0.01,-1.0,28.0,0.015133086689222692
153,77,COMPLETED,1,33.0,19.0,3.0,15.0,4.0,1.0,0.01,-1.0,28.0,0.015133086689222692
154,78,INTERMEDIATE,1,38.0,20.0,4.0,14.0,5.0,1.0,0.01,-1.0,21.0,0.011256628508937399
155,78,COMPLETED,1,38.0,20.0,4.0,14.0,5.0,1.0,0.01,-1.0,21.0,0.011256628508937399
156,79,INTERMEDIATE,1,40.0,19.0,3.0,6.0,9.0,0.0,0.01,-1.0,21.0,0.010633098629847085
157,79,COMPLETED,1,40.0,19.0,3.0,6.0,9.0,0.0,0.01,-1.0,21.0,0.010633098629847085
158,80,INTERMEDIATE,1,38.0,18.0,7.0,4.0,7.0,1.0,0.01,0.0,15.0,0.029541103507374687
159,80,COMPLETED,1,38.0,18.0,7.0,4.0,7.0,1.0,0.01,0.0,15.0,0.029541103507374687
160,81,INTERMEDIATE,1,40.0,18.0,3.0,11.0,7.0,1.0,0.01,-1.0,18.0,0.016000537260942627
161,81,COMPLETED,1,40.0,18.0,3.0,11.0,7.0,1.0,0.01,-1.0,18.0,0.016000537260942627
162,82,INTERMEDIATE,1,39.0,15.0,4.0,6.0,11.0,0.0,0.01,0.0,21.0,0.005628398618551869
163,82,COMPLETED,1,39.0,15.0,4.0,6.0,11.0,0.0,0.01,0.0,21.0,0.005628398618551869
164,83,INTERMEDIATE,1,34.0,20.0,5.0,20.0,8.0,0.0,0.01,-1.0,30.0,0.02633646224081359
165,83,COMPLETED,1,34.0,20.0,5.0,20.0,8.0,0.0,0.01,-1.0,30.0,0.02633646224081359
166,84,INTERMEDIATE,1,39.0,19.0,3.0,12.0,12.0,0.0,0.01,-1.0,30.0,0.01050732377400576
167,84,COMPLETED,1,39.0,19.0,3.0,12.0,12.0,0.0,0.01,-1.0,30.0,0.01050732377400576
168,85,INTERMEDIATE,1,39.0,19.0,5.0,18.0,5.0,1.0,0.01,-1.0,28.0,0.04440596446585877
169,85,COMPLETED,1,39.0,19.0,5.0,18.0,5.0,1.0,0.01,-1.0,28.0,0.04440596446585877
170,86,INTERMEDIATE,1,38.0,17.0,4.0,7.0,11.0,1.0,0.01,-1.0,19.0,0.008254940808116104
171,86,COMPLETED,1,38.0,17.0,4.0,7.0,11.0,1.0,0.01,-1.0,19.0,0.008254940808116104
172,87,INTERMEDIATE,1,39.0,20.0,3.0,7.0,5.0,0.0,0.01,0.0,13.0,0.013333623623913571
173,87,COMPLETED,1,39.0,20.0,3.0,7.0,5.0,0.0,0.01,0.0,13.0,0.013333623623913571
