,Trial-ID,Status,Iteration,batch_size,filtro1,filtro2,kernel1,kernel2,kernel3,kernel4,lr,neuroni1,neuroni2,stride1,stride3,Objective
49,25,COMPLETED,1,512.0,88.0,301.0,1.0,2.0,2.0,2.0,0.02258440743828802,96.0,124.0,2.0,1.0,0.04985031321550332
50,26,INTERMEDIATE,1,256.0,446.0,373.0,1.0,2.0,1.0,2.0,0.041089940629254286,99.0,64.0,1.0,1.0,0.050301771776258046
51,26,COMPLETED,1,256.0,446.0,373.0,1.0,2.0,1.0,2.0,0.041089940629254286,99.0,64.0,1.0,1.0,0.050301771776258046
52,27,INTERMEDIATE,1,2048.0,255.0,367.0,1.0,2.0,2.0,1.0,0.047037409667309474,177.0,66.0,2.0,2.0,0.05384422678659867
53,27,COMPLETED,1,2048.0,255.0,367.0,1.0,2.0,2.0,1.0,0.047037409667309474,177.0,66.0,2.0,2.0,0.05384422678659867
54,28,INTERMEDIATE,1,256.0,471.0,174.0,2.0,1.0,1.0,2.0,0.03952981656435581,79.0,16.0,1.0,1.0,0.05128860559969001
55,28,COMPLETED,1,256.0,471.0,174.0,2.0,1.0,1.0,2.0,0.03952981656435581,79.0,16.0,1.0,1.0,0.05128860559969001
56,29,INTERMEDIATE,1,1024.0,315.0,286.0,1.0,1.0,2.0,2.0,0.01750994259564274,61.0,23.0,1.0,2.0,0.00022183426093988075
57,29,COMPLETED,1,1024.0,315.0,286.0,1.0,1.0,2.0,2.0,0.01750994259564274,61.0,23.0,1.0,2.0,0.00022183426093988075
58,30,INTERMEDIATE,1,2048.0,215.0,208.0,2.0,2.0,2.0,2.0,0.014560517259882387,50.0,129.0,1.0,2.0,0.0013262543760366704
59,30,COMPLETED,1,2048.0,215.0,208.0,2.0,2.0,2.0,2.0,0.014560517259882387,50.0,129.0,1.0,2.0,0.0013262543760366704
60,31,INTERMEDIATE,1,256.0,87.0,195.0,1.0,2.0,1.0,2.0,0.023542395400224153,85.0,87.0,1.0,1.0,0.0004490226055584377
61,31,COMPLETED,1,256.0,87.0,195.0,1.0,2.0,1.0,2.0,0.023542395400224153,85.0,87.0,1.0,1.0,0.0004490226055584377
62,32,INTERMEDIATE,1,256.0,419.0,457.0,2.0,2.0,2.0,2.0,0.00496915086568254,91.0,19.0,2.0,1.0,0.00020411238060058775
63,32,COMPLETED,1,256.0,419.0,457.0,2.0,2.0,2.0,2.0,0.00496915086568254,91.0,19.0,2.0,1.0,0.00020411238060058775
64,33,INTERMEDIATE,1,256.0,492.0,309.0,1.0,1.0,1.0,2.0,0.03464170150390487,35.0,139.0,2.0,1.0,0.05085494928614763
65,33,COMPLETED,1,256.0,492.0,309.0,1.0,1.0,1.0,2.0,0.03464170150390487,35.0,139.0,2.0,1.0,0.05085494928614763
66,34,INTERMEDIATE,1,2048.0,368.0,131.0,2.0,1.0,1.0,2.0,0.025281594465643153,37.0,126.0,2.0,1.0,0.0012420357126323096
67,34,COMPLETED,1,2048.0,368.0,131.0,2.0,1.0,1.0,2.0,0.025281594465643153,37.0,126.0,2.0,1.0,0.0012420357126323096
68,35,INTERMEDIATE,1,2048.0,165.0,354.0,2.0,1.0,1.0,1.0,0.03602440759574788,139.0,178.0,2.0,2.0,0.0010478945840471283
69,35,COMPLETED,1,2048.0,165.0,354.0,2.0,1.0,1.0,1.0,0.03602440759574788,139.0,178.0,2.0,2.0,0.0010478945840471283
70,36,INTERMEDIATE,1,2048.0,312.0,381.0,2.0,2.0,1.0,2.0,0.0029165856168243747,17.0,87.0,1.0,2.0,0.00042819332331544717
71,36,COMPLETED,1,2048.0,312.0,381.0,2.0,2.0,1.0,2.0,0.0029165856168243747,17.0,87.0,1.0,2.0,0.00042819332331544717
72,37,INTERMEDIATE,1,512.0,159.0,205.0,1.0,1.0,2.0,1.0,0.006473016523187903,130.0,27.0,2.0,1.0,0.0005457330258357063
73,37,COMPLETED,1,512.0,159.0,205.0,1.0,1.0,2.0,1.0,0.006473016523187903,130.0,27.0,2.0,1.0,0.0005457330258357063
74,38,INTERMEDIATE,1,1024.0,416.0,139.0,1.0,2.0,2.0,2.0,0.042058013261254135,30.0,184.0,2.0,2.0,0.029127077944072592
