,Trial-ID,Status,Iteration,hidden,hidden1_pm,hidden1_stator,hidden2_pm,hidden2_stator,input_rec,lr,output_rec,window,Objective
101,51,COMPLETED,1,40.0,8.0,3.0,8.0,20.0,1.0,0.01,-1.0,9.0,0.005534860706617486
102,52,INTERMEDIATE,1,26.0,17.0,10.0,19.0,9.0,1.0,0.01,-1.0,4.0,0.018304725637943234
103,52,COMPLETED,1,26.0,17.0,10.0,19.0,9.0,1.0,0.01,-1.0,4.0,0.018304725637943234
104,53,INTERMEDIATE,1,29.0,15.0,7.0,15.0,9.0,0.0,0.01,-1.0,3.0,0.007462349344710976
105,53,COMPLETED,1,29.0,15.0,7.0,15.0,9.0,0.0,0.01,-1.0,3.0,0.007462349344710976
106,54,INTERMEDIATE,1,35.0,8.0,3.0,10.0,19.0,1.0,0.01,-1.0,11.0,0.012317874356314904
107,54,COMPLETED,1,35.0,8.0,3.0,10.0,19.0,1.0,0.01,-1.0,11.0,0.012317874356314904
108,55,INTERMEDIATE,1,35.0,9.0,3.0,5.0,18.0,1.0,0.01,-1.0,12.0,0.0023264785022713863
109,55,COMPLETED,1,35.0,9.0,3.0,5.0,18.0,1.0,0.01,-1.0,12.0,0.0023264785022713863
110,56,INTERMEDIATE,1,36.0,5.0,5.0,9.0,20.0,1.0,0.01,0.0,2.0,0.010150801307810629
111,56,COMPLETED,1,36.0,5.0,5.0,9.0,20.0,1.0,0.01,0.0,2.0,0.010150801307810629
112,57,INTERMEDIATE,1,38.0,7.0,6.0,16.0,19.0,0.0,0.01,-1.0,7.0,0.007552472416141111
113,57,COMPLETED,1,38.0,7.0,6.0,16.0,19.0,0.0,0.01,-1.0,7.0,0.007552472416141111
114,58,INTERMEDIATE,1,39.0,11.0,4.0,10.0,17.0,1.0,0.01,0.0,1.0,0.0069331267992554435
115,58,COMPLETED,1,39.0,11.0,4.0,10.0,17.0,1.0,0.01,0.0,1.0,0.0069331267992554435
116,59,INTERMEDIATE,1,35.0,3.0,3.0,13.0,17.0,1.0,0.01,0.0,2.0,0.01335479266967368
117,59,COMPLETED,1,35.0,3.0,3.0,13.0,17.0,1.0,0.01,0.0,2.0,0.01335479266967368
118,60,INTERMEDIATE,1,39.0,5.0,5.0,10.0,17.0,0.0,0.01,-1.0,5.0,0.005639053842289624
